district,building_id,school_name,borough,program_category
"27","Q225","P.S. 225","Q","New/Retrofit Telephone/Intercom System"
"27","Q225","P.S. 225","Q","Playground Redevelopment"
"27","Q226","I.S. 226","Q","Classroom Connectivity"
"27","Q226","I.S. 226","Q","Gymnasium Upgrade"
"27","Q226","I.S. 226","Q","New/Retrofit Telephone/Intercom System"
"27","Q226","I.S. 226","Q","Science Lab Upgrades"
"27","Q232","P.S. 232","Q","Classroom Connectivity"
"27","Q232","P.S. 232","Q","Emergency Stabilization"
"27","Q232","P.S. 232","Q","New/Retrofit Telephone/Intercom System"
"27","Q232","P.S. 232","Q","Science Lab Upgrades"
"27","Q253","P.S. 253","Q","Classroom Connectivity"
"27","Q253","P.S. 253","Q","Classroom Connectivity"
"27","Q254","P.S. 254","Q","Classroom Connectivity"
"27","Q254","P.S. 254","Q","Classroom Connectivity"
"27","Q262","P.S. 262","Q","Classroom Connectivity"
"27","Q273","P.S. 273","Q","Classroom Connectivity"
"27","Q884","P.S. 65","Q","Classroom Connectivity"
"27","Q884","P.S. 65","Q","New/Retrofit Telephone/Intercom System"
"27","Q920","P.S. 43 TRANSPORTABLE","Q","Exterior Masonry"
"28","Q003","P.S. 303","Q","Classroom Connectivity"
"28","Q008","J.H.S. 8","Q","Boiler Conversion"
"28","Q008","J.H.S. 8","Q","Classroom Connectivity"
"28","Q008","J.H.S. 8","Q","Lighting Fixtures"
"28","Q008","J.H.S. 8","Q","Roofs"
"28","Q008","J.H.S. 8","Q","Science Lab Upgrades"
"28","Q030","P.S. 30","Q","Boiler Conversion"
"28","Q030","P.S. 30","Q","Classroom Connectivity"
"28","Q030","P.S. 30","Q","Domestic Piping"
"28","Q030","P.S. 30","Q","New/Retrofit Telephone/Intercom System"
"28","Q040","P.S. 40","Q","Classroom Connectivity"
"28","Q040","P.S. 40","Q","Classroom Connectivity"
"28","Q040","P.S. 40","Q","Electrical Systems"
"28","Q040","P.S. 40","Q","Exterior Masonry"
"28","Q040","P.S. 40","Q","IP Digital Video Surveillance"
"28","Q040","P.S. 40","Q","Parapets"
"28","Q040","P.S. 40","Q","Playground Redevelopment"
"28","Q040","P.S. 40","Q","Toilets-Students"
"28","Q048","P.S. 48","Q","IP Digital Video Surveillance"
"28","Q050","P.S. 50","Q","Classroom Connectivity"
"28","Q050","P.S. 50","Q","Parapets"
"28","Q050","P.S. 50","Q","Playground Redevelopment"
"28","Q050","P.S. 50","Q","Roofs"
"28","Q054","P.S. 54","Q","Classroom Connectivity"
"28","Q054","P.S. 54","Q","Exterior Masonry"
"28","Q054","P.S. 54","Q","Lighting Fixtures"
"28","Q054","P.S. 54","Q","New/Retrofit Telephone/Intercom System"
"28","Q054","P.S. 54","Q","Parapets"
"28","Q055","P.S. 55","Q","Classroom Connectivity"
"28","Q055","P.S. 55","Q","Exterior Masonry"
"28","Q055","P.S. 55","Q","New/Retrofit Telephone/Intercom System"
"28","Q055","P.S. 55","Q","New/Retrofit Telephone/Intercom System"
"28","Q055","P.S. 55","Q","Parapets"
"28","Q072","J.H.S. 72","Q","Accessibility"
"28","Q072","J.H.S. 72","Q","Boiler Conversion"
"28","Q072","J.H.S. 72","Q","Classroom Connectivity"
"28","Q072","J.H.S. 72","Q","Emergency Stabilization"
"28","Q072","J.H.S. 72","Q","Lighting Fixtures"
"28","Q072","J.H.S. 72","Q","Low-Voltage Electrical Systems"
"28","Q080","P.S. 80","Q","Boiler Conversion"
"28","Q080","P.S. 80","Q","Classroom Connectivity"
"28","Q080","P.S. 80","Q","New/Retrofit Telephone/Intercom System"
"28","Q082","P.S. 82","Q","Classroom Connectivity"
"28","Q086","P.S. 86","Q","Classroom Connectivity"
"28","Q086","P.S. 86","Q","New/Retrofit Telephone/Intercom System"
"28","Q099","P.S. 99","Q","Classroom Connectivity"
"28","Q099","P.S. 99","Q","Exterior Masonry"
"28","Q099","P.S. 99","Q","Lighting Fixtures"
"28","Q101","P.S. 101","Q","Classroom Connectivity"
"28","Q101","P.S. 101","Q","Flood Elimination"
"28","Q101","P.S. 101","Q","New/Retrofit Telephone/Intercom System"
"28","Q117","P.S. 117","Q","Classroom Connectivity"
"28","Q117","P.S. 117","Q","Exterior Masonry"
"28","Q117","P.S. 117","Q","Flood Elimination"
"28","Q117","P.S. 117","Q","New/Retrofit Telephone/Intercom System"
"28","Q117","P.S. 117","Q","Parapets"
"28","Q121","P.S. 121","Q","Classroom Connectivity"
"28","Q121","P.S. 121","Q","Floors"
"28","Q121","P.S. 121","Q","Lighting Fixtures"
"28","Q121","P.S. 121","Q","New/Retrofit Telephone/Intercom System"
"28","Q121","P.S. 121","Q","Reinforcing Cinder Concrete Slabs"
"28","Q139","P.S. 139","Q","Classroom Connectivity"
"28","Q139","P.S. 139","Q","Exterior Masonry"
"28","Q139","P.S. 139","Q","New/Retrofit Telephone/Intercom System"
"28","Q139","P.S. 139","Q","Parapets"
"28","Q139","P.S. 139","Q","Roofs"
"28","Q140","P.S. 140","Q","Classroom Connectivity"
"28","Q140","P.S. 140","Q","New/Retrofit Telephone/Intercom System"
"28","Q144","P.S. 144","Q","Classroom Connectivity"
"28","Q144","P.S. 144","Q","Lighting Fixtures"
"28","Q157","J.H.S. 157","Q","Classroom Connectivity"
"28","Q157","J.H.S. 157","Q","Climate Control"
"28","Q157","J.H.S. 157","Q","Lighting Fixtures"
"28","Q157","J.H.S. 157","Q","Lighting Fixtures"
"28","Q157","J.H.S. 157","Q","Low-Voltage Electrical Systems"
"28","Q157","J.H.S. 157","Q","New/Retrofit Telephone/Intercom System"
"28","Q157","J.H.S. 157","Q","Parapets"
"28","Q160","P.S. 160","Q","Boiler Conversion"
"28","Q160","P.S. 160","Q","Classroom Connectivity"
"28","Q160","P.S. 160","Q","Exterior Masonry"
"28","Q160","P.S. 160","Q","Flood Elimination"
"28","Q160","P.S. 160","Q","Parapets"
"28","Q160","P.S. 160","Q","Roofs"
"28","Q160","P.S. 160","Q","Windows"
"28","Q161","P.S. 161","Q","Classroom Connectivity"
"28","Q161","P.S. 161","Q","Exterior Masonry"
"28","Q161","P.S. 161","Q","Flood Elimination"
"28","Q161","P.S. 161","Q","New/Retrofit Telephone/Intercom System"
"28","Q161","P.S. 161","Q","Parapets"
"28","Q161","P.S. 161","Q","Roofs"
"28","Q161","P.S. 161","Q","Windows"
"28","Q167","I.S./ H.S. 167","Q","Classroom Connectivity"
"28","Q167","I.S./ H.S. 167","Q","Classroom Connectivity"
"28","Q174","P.S. 174","Q","Classroom Connectivity"
"28","Q174","P.S. 174","Q","Domestic Piping"
"28","Q174","P.S. 174","Q","Low-Voltage Electrical Systems"
"28","Q175","P.S. 175","Q","Accessibility"
"28","Q175","P.S. 175","Q","Classroom Connectivity"
"28","Q190","J.H.S. 190","Q","Auditorium Upgrade"
"28","Q190","J.H.S. 190","Q","Boiler Conversion"
"28","Q190","J.H.S. 190","Q","Classroom Connectivity"
"28","Q190","J.H.S. 190","Q","Lighting Fixtures"
"28","Q190","J.H.S. 190","Q","New/Retrofit Telephone/Intercom System"
"28","Q196","P.S. 196","Q","Classroom Connectivity"
"28","Q196","P.S. 196","Q","Exterior Masonry"
"28","Q196","P.S. 196","Q","Parapets"
"28","Q196","P.S. 196","Q","Roofs"
"28","Q206","P.S. 206","Q","Accessibility"
"28","Q206","P.S. 206","Q","Classroom Connectivity"
"28","Q206","P.S. 206","Q","Electrical Systems"
"28","Q206","P.S. 206","Q","Electrical Systems"
"28","Q206","P.S. 206","Q","Low-Voltage Electrical Systems"
"28","Q217","I.S. 217","Q","Classroom Connectivity"
"28","Q217","I.S. 217","Q","IP Digital Video Surveillance"
"28","Q217","I.S. 217","Q","Lighting Fixtures"
"28","Q220","P.S. 220","Q","Classroom Connectivity"
"28","Q220","P.S. 220","Q","Lighting Fixtures"
"28","Q276","ILLIAM WORDSWORTH EDUCATIONAL COM","Q","Classroom Connectivity"
"28","Q278","PS 182 ANNEX","Q","New/Retrofit Telephone/Intercom System"
"28","Q866","P.S. 99 ANNEX","Q","New/Retrofit Telephone/Intercom System"
"28","Q882","P.S. 182","Q","Classroom Connectivity"
"28","Q882","P.S. 182","Q","Classroom Connectivity"
"28","Q882","P.S. 182","Q","Lighting Fixtures"
"28","Q882","P.S. 182","Q","New/Retrofit Telephone/Intercom System"
"29","Q015","P.S. 15","Q","Classroom Connectivity"
"29","Q015","P.S. 15","Q","Exterior Masonry"
"29","Q033","P.S. 33","Q","Classroom Connectivity"
"29","Q033","P.S. 33","Q","Playground Redevelopment"
"29","Q034","P.S. 34","Q","Classroom Connectivity"
"29","Q034","P.S. 34","Q","New/Retrofit Telephone/Intercom System"
"29","Q035","P.S. 35","Q","Classroom Connectivity"
"29","Q035","P.S. 35","Q","New/Retrofit Telephone/Intercom System"
"29","Q035","P.S. 35","Q","New/Retrofit Telephone/Intercom System"
"29","Q036","P.S. 36","Q","Classroom Connectivity"
"29","Q036","P.S. 36","Q","New/Retrofit Telephone/Intercom System"
"29","Q037","P.S. 37","Q","Classroom Connectivity"
"29","Q037","P.S. 37","Q","Elevators And Escalators"
"29","Q037","P.S. 37","Q","Flood Elimination"
"29","Q037","P.S. 37","Q","Floors"
"29","Q037","P.S. 37","Q","Lighting Fixtures"
"29","Q037","P.S. 37","Q","New/Retrofit Telephone/Intercom System"
"29","Q037","P.S. 37","Q","Reinforcing Cinder Concrete Slabs"
"29","Q038","P.S. 38","Q","Classroom Connectivity"
"29","Q038","P.S. 38","Q","Classroom Connectivity"
"29","Q038","P.S. 38","Q","Gymnasium Upgrade"
"29","Q052","P.S. 52","Q","Classroom Connectivity"
"29","Q052","P.S. 52","Q","New/Retrofit Telephone/Intercom System"
"29","Q059","I.S. 59","Q","Classroom Connectivity"
"29","Q059","I.S. 59","Q","New/Retrofit Telephone/Intercom System"
"29","Q059","I.S. 59","Q","Playground Redevelopment"
"29","Q059","I.S. 59","Q","Room Conversions/Partitioning"
"29","Q059","I.S. 59","Q","School Improvement and Restructuring"
"29","Q095","P.S. 95","Q","Classroom Connectivity"
"29","Q095","P.S. 95","Q","Lighting Fixtures"
"29","Q095","P.S. 95","Q","New/Retrofit Telephone/Intercom System"
"29","Q109","I.S. 109","Q","Classroom Connectivity"
"29","Q109","I.S. 109","Q","New/Retrofit Telephone/Intercom System"
"29","Q116","P.S. 116","Q","Classroom Connectivity"
"29","Q116","P.S. 116","Q","Lighting Fixtures"
"29","Q116","P.S. 116","Q","New/Retrofit Telephone/Intercom System"
"29","Q118","P.S. 118","Q","Classroom Connectivity"
"29","Q118","P.S. 118","Q","Domestic Piping"
"29","Q131","P.S. 131","Q","Classroom Connectivity"
"29","Q131","P.S. 131","Q","Classroom Connectivity"
"29","Q131","P.S. 131","Q","New/Retrofit Telephone/Intercom System"
"29","Q132","P.S. 132","Q","Classroom Connectivity"
"29","Q132","P.S. 132","Q","Electrical Systems"
"29","Q132","P.S. 132","Q","New/Retrofit Telephone/Intercom System"
"29","Q132","P.S. 132","Q","Reinforcing Cinder Concrete Slabs"
"29","Q134","P.S. 134","Q","Classroom Connectivity"
"29","Q134","P.S. 134","Q","New/Retrofit Telephone/Intercom System"
"29","Q134","P.S. 134","Q","Toilets-Students"
"29","Q135","P.S. 135","Q","Classroom Connectivity"
"29","Q135","P.S. 135","Q","Elevators And Escalators"
"29","Q135","P.S. 135","Q","Flood Elimination"
"29","Q135","P.S. 135","Q","Lighting Fixtures"
"29","Q135","P.S. 135","Q","New/Retrofit Telephone/Intercom System"
"29","Q135","P.S. 135","Q","Parapets"
"29","Q135","P.S. 135","Q","Roofs"
"29","Q135","P.S. 135","Q","Safety Systems"
"29","Q136","P.S. 136","Q","Classroom Connectivity"
"29","Q136","P.S. 136","Q","Parapets"
"29","Q136","P.S. 136","Q","Roofs"
"29","Q136","P.S. 136","Q","Windows"
"29","Q138","P.S. 138","Q","Auditorium Upgrade"
"29","Q138","P.S. 138","Q","Classroom Connectivity"
"29","Q138","P.S. 138","Q","IP Digital Video Surveillance"
"29","Q138","P.S. 138","Q","Lighting Fixtures"
"29","Q138","P.S. 138","Q","Playground Redevelopment"
"29","Q147","P.S. 147","Q","Classroom Connectivity"
"29","Q147","P.S. 147","Q","Flood Elimination"
"29","Q147","P.S. 147","Q","IP Digital Video Surveillance"
"29","Q147","P.S. 147","Q","New/Retrofit Telephone/Intercom System"
"29","Q156","P.S. 156","Q","Auditorium Upgrade"
"29","Q156","P.S. 156","Q","Classroom Connectivity"
"29","Q156","P.S. 156","Q","Exterior Masonry"
"29","Q156","P.S. 156","Q","IP Digital Video Surveillance"
"29","Q156","P.S. 156","Q","Low-Voltage Electrical Systems"
"29","Q156","P.S. 156","Q","Parapets"
"29","Q176","P.S. 176","Q","Classroom Connectivity"
"29","Q176","P.S. 176","Q","Classroom Connectivity"
"29","Q176","P.S. 176","Q","New/Retrofit Telephone/Intercom System"
"29","Q181","P.S. 181","Q","Classroom Connectivity"
"29","Q181","P.S. 181","Q","IP Digital Video Surveillance"
"29","Q181","P.S. 181","Q","New/Retrofit Telephone/Intercom System"
"29","Q192","I.S. 192","Q","Classroom Connectivity"
"29","Q192","I.S. 192","Q","Classroom Connectivity"
"29","Q192","I.S. 192","Q","Library Upgrades"
"29","Q192","I.S. 192","Q","Lighting Fixtures"
"29","Q192","I.S. 192","Q","Room Conversions/Partitioning"
"29","Q192","I.S. 192","Q","Room Conversions/Partitioning"
"29","Q192","I.S. 192","Q","Room Conversions/Partitioning"
"29","Q195","P.S. 195","Q","Classroom Connectivity"
"29","Q195","P.S. 195","Q","New/Retrofit Telephone/Intercom System"
"29","Q208","P.S./I.S. 208","Q","Classroom Connectivity"
"29","Q208","P.S./I.S. 208","Q","IP Digital Video Surveillance"
"29","Q208","P.S./I.S. 208","Q","New/Retrofit Telephone/Intercom System"
"29","Q231","I.S. 231 (TANDEM Q251)","Q","Auditorium Upgrade"
"29","Q231","I.S. 231 (TANDEM Q251)","Q","Classroom Connectivity"
"29","Q231","I.S. 231 (TANDEM Q251)","Q","Low-Voltage Electrical Systems"
"29","Q231","I.S. 231 (TANDEM Q251)","Q","New/Retrofit Telephone/Intercom System"
"29","Q231","I.S. 231 (TANDEM Q251)","Q","Science Lab Upgrades"
"29","Q238","I.S. 238","Q","Boiler Conversion"
"29","Q238","I.S. 238","Q","Classroom Connectivity"
"29","Q238","I.S. 238","Q","IP Digital Video Surveillance"
"29","Q238","I.S. 238","Q","New/Retrofit Telephone/Intercom System"
"29","Q251","P.S. 251 (TANDEM Q231)","Q","Classroom Connectivity"
"29","Q251","P.S. 251 (TANDEM Q231)","Q","Elevators And Escalators"
"29","Q251","P.S. 251 (TANDEM Q231)","Q","New/Retrofit Telephone/Intercom System"
"29","Q251","P.S. 251 (TANDEM Q231)","Q","Paved Area-Blacktop"
"29","Q263","P.S. /I.S 295","Q","Classroom Connectivity"
"29","Q263","P.S. /I.S 295","Q","Gymnasium Upgrade"
"29","Q263","P.S. /I.S 295","Q","New/Retrofit Telephone/Intercom System"
"29","Q268","P.S. 268","Q","Classroom Connectivity"
"29","Q268","P.S. 268","Q","New/Retrofit Telephone/Intercom System"
"29","Q270","P.S. 270","Q","Classroom Connectivity"
"29","Q270","P.S. 270","Q","IP Digital Video Surveillance"
"29","Q270","P.S. 270","Q","New/Retrofit Telephone/Intercom System"
"29","Q633","EAGLE ACADEMY","Q","Classroom Connectivity"
"29","Q910","P.S. 95 TRANSPORTABLE","Q","New/Retrofit Telephone/Intercom System"
"30","Q002","P.S. 2","Q","Classroom Connectivity"
"30","Q002","P.S. 2","Q","New/Retrofit Telephone/Intercom System"
"30","Q010","I.S. 10","Q","Classroom Connectivity"
"30","Q010","I.S. 10","Q","Flood Elimination"
"30","Q010","I.S. 10","Q","Low-Voltage Electrical Systems"
"30","Q010","I.S. 10","Q","Parapets"
"30","Q010","I.S. 10","Q","Roofs"
"30","Q011","P.S. 11","Q","Classroom Connectivity"
"30","Q011","P.S. 11","Q","Lighting Fixtures"
"30","Q011","P.S. 11","Q","New/Retrofit Telephone/Intercom System"
"30","Q017","P.S. 17","Q","Boiler Conversion"
"30","Q017","P.S. 17","Q","Classroom Connectivity"
"30","Q017","P.S. 17","Q","Lighting Fixtures"
"30","Q017","P.S. 17","Q","New/Retrofit Telephone/Intercom System"
"30","Q069","P.S. 69","Q","Classroom Connectivity"
"30","Q069","P.S. 69","Q","Parapets"
"30","Q070","P.S. 70","Q","Classroom Connectivity"
"30","Q070","P.S. 70 ADDITION","Q","Emergency Stabilization"
"30","Q070","P.S. 70","Q","New/Retrofit Telephone/Intercom System"
"30","Q076","P.S. 76","Q","Classroom Connectivity"
"30","Q076","P.S. 76","Q","Lighting Fixtures"
"30","Q076","P.S. 76","Q","New/Retrofit Telephone/Intercom System"
"30","Q076","P.S. 76","Q","Parapets"
"30","Q084","P.S. 84","Q","Classroom Connectivity"
"30","Q084","P.S. 84","Q","Lighting Fixtures"
"30","Q085","P.S. 85","Q","Classroom Connectivity"
"30","Q085","P.S. 85","Q","Domestic Piping"
"30","Q085","P.S. 85","Q","Exterior Masonry"
"30","Q085","P.S. 85","Q","Flood Elimination"
"30","Q085","P.S. 85","Q","Low-Voltage Electrical Systems"
"30","Q085","P.S. 85","Q","Roofs"
"30","Q092","P.S. 92","Q","Classroom Connectivity"
"30","Q092","P.S. 92","Q","Classroom Connectivity"
"30","Q092","P.S. 92","Q","New/Retrofit Telephone/Intercom System"
"30","Q111","P.S. 111","Q","Auditorium Upgrade"
"30","Q111","P.S. 111","Q","Classroom Connectivity"
"30","Q111","P.S. 111","Q","IP Digital Video Surveillance"
"30","Q111","P.S. 111","Q","Lighting Fixtures"
"30","Q111","P.S. 111","Q","Low-Voltage Electrical Systems"
"30","Q111","P.S. 111","Q","Science Lab Upgrades"
"30","Q112","P.S. 112","Q","Classroom Connectivity"
"30","Q112","P.S. 112","Q","Electrical Systems"
"30","Q112","P.S. 112","Q","IP Digital Video Surveillance"
"30","Q112","P.S. 112","Q","New/Retrofit Telephone/Intercom System"
"30","Q122","P.S. 122","Q","Cafeteria / Multipurpose Room Upgrade"
"30","Q122","P.S. 122","Q","Classroom Connectivity"
"30","Q122","P.S. 122","Q","New/Retrofit Telephone/Intercom System"
"30","Q126","I.S. 126","Q","Classroom Connectivity"
"30","Q126","I.S. 126","Q","Walk-In Freezer Replacements"
"30","Q127","P.S. 127","Q","Classroom Connectivity"
"30","Q127","P.S. 127","Q","Flood Elimination"
"30","Q127","P.S. 127","Q","New/Retrofit Telephone/Intercom System"
"30","Q127","P.S. 127","Q","Parapets"
"30","Q141","I.S. 141","Q","Classroom Connectivity"
"30","Q141","I.S. 141","Q","Electrical Systems"
"30","Q141","I.S. 141","Q","Parapets"
"30","Q145","I.S. 145","Q","Classroom Connectivity"
"30","Q145","I.S. 145","Q","Elevators and Escalators"
"30","Q145","I.S. 145","Q","Lighting Fixtures"
"30","Q145","I.S. 145","Q","New/Retrofit Telephone/Intercom System"
"30","Q145","I.S. 145","Q","Toilets-Students"
"30","Q148","P.S. 148","Q","Auditorium Upgrade"
"30","Q148","P.S. 148","Q","Classroom Connectivity"
"30","Q148","P.S. 148","Q","New/Retrofit Telephone/Intercom System"
"30","Q149","P.S. 149","Q","Classroom Connectivity"
"30","Q149","P.S. 149","Q","Classroom Connectivity"
"30","Q149","P.S. 149","Q","New/Retrofit Telephone/Intercom System"
"30","Q150","P.S. 150","Q","Classroom Connectivity"
"30","Q150","P.S. 150","Q","Lighting Fixtures"
"30","Q151","P.S. 151","Q","Auditorium Upgrade"
"30","Q151","P.S. 151","Q","Classroom Connectivity"
"30","Q151","P.S. 151","Q","Domestic Piping"
"30","Q151","P.S. 151","Q","New/Retrofit Telephone/Intercom System"
"30","Q151","P.S. 151","Q","Playground Redevelopment"
"30","Q152","P.S. 152","Q","Classroom Connectivity"
"30","Q152","P.S. 152","Q","Lighting Fixtures"
"30","Q166","P.S. 166","Q","Classroom Connectivity"
"30","Q171","P.S. 171","Q","Classroom Connectivity"
"30","Q171","P.S. 171","Q","Exterior Masonry"
"30","Q171","P.S. 171","Q","Parapets"
"30","Q171","P.S. 171","Q","Roofs"
"30","Q204","I.S. 204","Q","Classroom Connectivity"
"30","Q204","I.S. 204","Q","Classroom Connectivity"
"30","Q204","I.S. 204","Q","Classroom Connectivity"
"30","Q204","I.S. 204","Q","Gymnasium Upgrade"
"30","Q204","I.S. 204","Q","Lighting Fixtures"
"30","Q204","I.S. 204","Q","New/Retrofit Telephone/Intercom System"
"30","Q204","I.S. 204","Q","Science Lab Upgrades"
"30","Q204","I.S. 204","Q","Science Lab Upgrades"
"30","Q212","P.S. 212","Q","Classroom Connectivity"
"30","Q212","P.S. 212","Q","New/Retrofit Telephone/Intercom System"
"30","Q212","P.S. 212","Q","Room Conversions/Partitioning"
"30","Q222","P.S. 222 (ECC)","Q","Classroom Connectivity"
"30","Q222","P.S. 222 (ECC)","Q","New/Retrofit Telephone/Intercom System"
"30","Q227","I.S. 227","Q","Auditorium Upgrade"
"30","Q227","I.S. 227","Q","Classroom Connectivity"
"30","Q227","I.S. 227","Q","New/Retrofit Telephone/Intercom System"
"30","Q228","P.S. 228 (ECC)","Q","Classroom Connectivity"
"30","Q228","P.S. 228 (ECC)","Q","New/Retrofit Telephone/Intercom System"
"30","Q230","I.S. 230","Q","Classroom Connectivity"
"30","Q230","I.S. 230","Q","Classroom Connectivity"
"30","Q230","I.S. 230","Q","Exterior Masonry"
"30","Q230","I.S. 230","Q","Library Upgrades"
"30","Q234","P.S. 234","Q","Classroom Connectivity"
"30","Q234","P.S. 234","Q","Low-Voltage Electrical Systems"
"30","Q234","P.S. 234","Q","New/Retrofit Telephone/Intercom System"
"30","Q280","P.S. 280","Q","Classroom Connectivity"
"30","Q292","P.S. 92","Q","Classroom Connectivity"
"30","Q292","P.S. 92","Q","Exterior Masonry"
"30","Q292","P.S. 92","Q","Parapets"
"30","Q292","P.S. 92","Q","Paved Area-Concrete"
"30","Q292","P.S. 92","Q","Windows"
"30","Q768","P.S. 78 ANNEX","Q","Classroom Connectivity"
"30","Q797","PS 150 ANNEX","Q","Low-Voltage Electrical Systems"
"30","Q797","PS 150 ANNEX","Q","New/Retrofit Telephone/Intercom System"
"30","Q868","P.S. 78 (ECC)","Q","Classroom Connectivity"
"30","Q868","P.S. 78 (ECC)","Q","New/Retrofit Telephone/Intercom System"
"31","R001","P.S. 1","R","Classroom Connectivity"
"31","R002","I.S. 2","R","Classroom Connectivity"
"31","R002","I.S. 2","R","Gymnasium Upgrade"
"31","R002","I.S. 2","R","Low-Voltage Electrical Systems"
"31","R002","I.S. 2","R","New/Retrofit Telephone/Intercom System"
"31","R002","I.S. 2","R","Room Conversions/Partitioning"
